elevation,slope,aspect,tpi,ndvi,ndmi,ndwi,mndwi,ndfi,evi,ibi,ndbi,ui,mvi,nbr,savi,evi2,bui,kndvi
706,3,214,25,7846,3168,-6976,-4888,9224,4974,9133,-3168,-6178,2415,6178,4599,4596,-9970,3772
555,5,225,-2,7915,2895,-6974,-5112,9027,4801,7868,-2895,-6028,2205,6028,4416,4375,-10310,3305
659,7,146,-1,7994,2731,-7114,-5437,8723,4864,6967,-2731,-5893,2076,5893,4475,4443,-10494,3413
654,5,217,1,5025,274,-5572,-5380,3175,2609,-6709,-274,-3329,1081,3329,2663,2509,-7901,1180
667,3,304,0,6787,1080,-6109,-5376,5799,3480,-355,-1080,-3831,1370,3831,3319,3170,-9051,1705
655,1,225,0,5969,750,-5427,-4874,4563,3124,-947,-750,-3531,1249,3531,3069,2916,-8319,1505
599,8,144,5,7492,2244,-6794,-5364,8069,3934,4937,-2244,-5225,1838,5225,3858,3745,-9697,2352
664,5,143,3,6409,531,-5902,-5542,4359,3414,-4413,-531,-3490,1174,3490,3277,3137,-9119,1759
654,4,153,1,8306,3219,-7438,-5544,9358,5558,8675,-3219,-6302,2338,6302,5092,5176,-10815,4741
505,7,210,-8,7508,2507,-6773,-5135,8427,4182,6127,-2507,-5608,1997,5608,3949,3848,-9772,2519
670,3,135,-4,6013,428,-5108,-4786,2563,3444,-2758,-428,-2157,1138,2157,3322,3194,-7480,1905
690,8,305,4,6948,1710,-6202,-5013,6910,3821,3759,-1710,-4446,1644,4446,3557,3428,-8909,2046
655,1,0,11,7417,2141,-6605,-5202,7698,4213,5411,-2141,-5048,1798,5048,3935,3835,-9535,2523
660,5,307,12,7682,2956,-6514,-4407,8930,4927,10170,-2956,-5737,2373,5737,4458,4433,-9463,3514
706,4,194,5,5886,709,-5539,-5033,3899,3236,-1665,-709,-2882,1229,2882,3154,3013,-7627,1669
666,4,180,-10,7761,2761,-6837,-5023,8588,4850,8014,-2761,-5632,2145,5632,4419,4385,-9760,3387
607,3,225,0,4056,-717,-4590,-5137,-1879,1965,-27170,717,-1007,807,1007,2012,1858,-6355,637
647,8,207,-1,7467,2218,-6662,-5216,7678,4514,6190,-2218,-5043,1837,5043,4187,4125,-9475,3019
612,2,296,11,6992,2162,-5976,-4379,8009,4319,7891,-2162,-5357,1908,5357,3873,3778,-9304,2563
592,1,90,1,4968,718,-4569,-3982,3659,2894,902,-718,-3076,1272,3076,2794,2650,-6818,1379
493,5,292,0,6503,861,-5569,-4968,3952,4185,739,-861,-3193,1291,3193,3715,3628,-8438,2535
636,2,333,2,7999,3051,-7086,-5151,9170,5006,8160,-3051,-6176,2296,6176,4540,4520,-10404,3552
519,2,153,-4,8130,3118,-7468,-5670,9261,5268,7758,-3118,-6218,2253,6218,4883,4926,-10558,4306
532,6,63,-11,8441,3270,-7432,-5505,9586,5353,8183,-3270,-6549,2375,6549,4859,4887,-11330,4081
614,6,270,0,7795,2609,-6768,-5050,8478,4879,7856,-2609,-5785,2061,5785,4441,4413,-10266,3446
636,3,56,7,5776,1077,-4999,-4147,5015,3018,2491,-1077,-3067,1412,3067,2874,2713,-7071,1282
658,2,180,5,7828,2473,-6829,-5241,8394,4454,6404,-2473,-5512,1961,5512,4169,4092,-10162,2842
610,6,162,-9,3116,-2109,-4410,-5965,-6561,1515,-1,2109,-81,534,81,1605,1469,-7091,415
579,2,90,-5,7194,1605,-6511,-5486,6719,3953,3003,-1605,-4425,1540,4425,3772,3659,-9371,2305
663,3,342,9,7030,2152,-6094,-4537,7623,4268,7609,-2152,-5098,1893,5098,3966,3886,-9070,2751
608,6,141,-5,7229,2146,-6628,-5220,7859,4006,4747,-2146,-5165,1807,5165,3715,3592,-9415,2192
542,3,288,2,7807,2995,-7007,-5071,9002,4806,7956,-2995,-5952,2293,5952,4418,4384,-9892,3378
622,3,236,0,6437,1761,-5574,-4228,6147,3974,7469,-1761,-4006,1719,4006,3717,3621,-7690,2485
684,6,261,0,7817,2412,-6772,-5212,8380,4369,6258,-2412,-5677,1930,5677,4099,4012,-10449,2697
632,3,34,10,7918,3049,-7261,-5412,9123,4877,7585,-3049,-6093,2251,6093,4576,4565,-10162,3673
556,6,207,6,5158,755,-5121,-4545,3669,3029,-329,-755,-3519,1264,3519,3041,2914,-7428,1740
555,7,0,4,8016,2650,-7024,-5374,8672,4781,6972,-2650,-5883,2033,5883,4431,4390,-10640,3298
656,1,90,8,7640,3011,-6621,-4508,9278,4870,9625,-3011,-6072,2390,6072,4395,4360,-9756,3389
555,3,236,2,7023,1319,-6368,-5516,6190,3898,1668,-1319,-4518,1433,4518,3693,3577,-9713,2239
630,3,198,0,8329,3676,-7437,-5174,9806,6189,10779,-3676,-6691,2708,6691,5449,5624,-10702,5710
548,8,333,0,7631,2670,-6660,-4851,8403,4768,8500,-2670,-5484,2120,5484,4411,4380,-9526,3437
619,5,225,-3,6886,1418,-6061,-5074,6094,3900,3259,-1418,-4154,1501,4154,3687,3572,-8966,2247
618,1,135,-5,5043,449,-5064,-4720,2614,2720,-4392,-449,-2397,1153,2397,2723,2572,-6666,1255
571,2,27,-8,7959,2585,-7054,-5467,8496,4905,6837,-2585,-5815,1994,5815,4512,4489,-10572,3519
647,5,323,-4,7038,1826,-6243,-4984,7159,3983,4890,-1826,-4981,1675,4981,3738,3624,-9455,2286
579,3,19,6,8029,2783,-7041,-5301,8922,4833,7265,-2783,-5937,2117,5937,4407,4362,-10540,3244
579,6,261,-11,7985,2899,-6787,-4851,8505,5949,11895,-2899,-5726,2252,5726,5347,5516,-10016,5703
613,2,270,0,7860,2865,-6987,-5153,8830,4952,8033,-2865,-5875,2185,5875,4532,4516,-10068,3604
547,8,13,-3,8100,2885,-7200,-5446,9029,4901,7383,-2885,-6109,2154,6109,4578,4561,-10724,3587
542,4,270,0,5519,4,-5465,-5461,2989,2736,-10129,-4,-2927,1002,2927,2690,2523,-8439,1100
616,4,244,0,8204,3172,-7259,-5307,9458,5071,7982,-3172,-6362,2345,6362,4594,4576,-10807,3575
511,8,346,-14,7672,2549,-6903,-5291,8600,4297,6059,-2549,-5856,1996,5856,4063,3977,-10264,2707
582,8,14,-6,7878,3054,-7009,-5033,9104,4920,8568,-3054,-6067,2317,6067,4563,4550,-10053,3660
574,3,72,15,7983,2505,-6985,-5427,8527,4532,5988,-2505,-5785,1959,5785,4194,4115,-10688,2822
661,7,203,0,7884,3378,-6845,-4511,9344,5087,10436,-3378,-6091,2646,6091,4651,4656,-9561,3869
675,2,333,6,4935,352,-4722,-4455,2021,2678,-8763,-352,-2257,1142,2257,2630,2485,-6640,1217
729,2,244,8,6452,1220,-5623,-4728,5752,3659,3043,-1220,-4214,1434,4214,3415,3281,-8835,1912
643,5,349,3,6135,1313,-5664,-4694,5832,3270,2253,-1313,-3816,1496,3816,3151,3004,-7888,1605
542,6,129,-6,8192,2813,-7080,-5330,8856,5082,7707,-2813,-6161,2151,6161,4655,4654,-11062,3743
641,7,172,-6,7779,2645,-6730,-4972,8427,4889,8243,-2645,-5448,2088,5448,4457,4430,-9742,3471
593,2,90,-15,7843,2866,-6792,-4873,8936,4864,8530,-2866,-6047,2244,6047,4446,4418,-10272,3440
579,2,270,13,3736,-136,-4276,-4387,97,1906,-12965,136,-1782,956,1782,1994,1847,-5764,666
687,2,244,7,4179,-543,-4559,-4982,-1130,2102,-23125,543,-1410,851,1410,2143,1989,-6568,744
572,4,14,13,7957,2830,-7129,-5370,8813,4794,7276,-2830,-5823,2155,5823,4491,4463,-10196,3473
691,3,34,3,7155,2322,-6261,-4606,8112,4173,7095,-2322,-5211,1968,5211,3826,3720,-9088,2414
563,1,135,-12,7415,1561,-6695,-5734,6941,3874,2134,-1561,-4617,1512,4617,3732,3606,-9925,2167
641,12,306,-3,5265,-268,-5359,-5546,1033,2965,-15837,268,-2304,930,2304,2892,2748,-8018,1451
550,3,180,-7,5830,239,-5464,-5290,3217,3251,-7042,-239,-3099,1077,3099,2982,2827,-8557,1420
589,3,45,-8,5140,-258,-4853,-5048,738,2606,-15468,258,-1545,925,1545,2607,2445,-7125,1076
513,2,117,-11,5111,-42,-5349,-5378,1576,2980,-10733,42,-2706,988,2706,2882,2742,-7887,1479
562,11,132,-12,8229,2252,-7373,-6141,8065,5030,4988,-2252,-5523,1765,5523,4639,4629,-11079,3664
628,4,76,-8,3989,-520,-4504,-4921,-1266,2000,-23168,520,-1361,848,1361,2057,1912,-6304,742
676,3,180,0,6655,1162,-5793,-4965,5616,3722,1947,-1162,-3949,1399,3949,3429,3293,-8880,1888
696,2,180,2,8243,3167,-7472,-5633,9398,5204,7700,-3167,-6424,2297,6424,4804,4827,-10952,4066
630,2,207,-9,6035,541,-5204,-4797,3026,3378,-1872,-541,-2196,1178,2196,3238,3099,-7354,1752
584,3,270,-2,7800,2819,-7022,-5228,8807,4583,6888,-2819,-5975,2202,5975,4277,4227,-10236,3122
528,4,45,1,7877,2994,-7216,-5384,9035,5049,7670,-2994,-6107,2226,6107,4598,4593,-10201,3749
649,1,45,-3,6305,1311,-5615,-4646,5383,3677,3736,-1311,-3658,1476,3658,3452,3327,-7909,2026
579,3,34,3,4355,-148,-4830,-4943,541,2152,-12554,148,-1587,956,1587,2249,2093,-6207,820
622,1,0,2,6601,1027,-5909,-5196,5556,3497,628,-1027,-4241,1337,4241,3406,3266,-9346,1853
685,6,108,9,8033,2646,-7064,-5425,8658,4828,6876,-2646,-5826,2041,5826,4443,4403,-10584,3316
616,5,259,-6,7585,2623,-6855,-5170,8521,4523,6951,-2623,-5658,2050,5658,4252,4199,-9781,3130
630,4,27,-9,7955,2597,-7139,-5572,8477,5070,6831,-2597,-5740,1997,5740,4627,4631,-10474,3814
665,3,342,2,5716,1259,-5332,-4367,5291,3040,3030,-1259,-3450,1474,3450,3020,2871,-7094,1499
671,9,24,6,7372,2385,-6710,-5148,8121,4136,6135,-2385,-5364,1925,5364,4004,3917,-9467,2688
629,5,79,-10,8000,2791,-7107,-5385,8866,4868,7243,-2791,-6059,2107,6059,4495,4465,-10642,3443
495,6,244,-9,5145,-168,-5288,-5409,1476,2838,-13692,168,-2656,953,2656,2845,2700,-8081,1402
609,3,135,-1,4344,-1388,-4718,-5731,-2563,2262,-32768,1388,-1197,667,1197,2272,2117,-7954,851
683,7,157,11,7924,3528,-6800,-4308,9631,5300,11718,-3528,-6368,2819,6368,4856,4903,-9769,4368
617,11,132,12,7976,2715,-7052,-5368,8770,4707,7009,-2715,-5907,2069,5907,4407,4363,-10522,3261
547,2,27,6,8020,3045,-7024,-5059,9125,4936,8598,-3045,-6180,2310,6180,4600,4590,-10438,3678
613,5,329,14,7755,2690,-6957,-5252,8569,4834,7348,-2690,-5843,2072,5843,4439,4409,-10148,3436
560,4,104,3,6025,1077,-5328,-4512,5297,3455,2231,-1077,-4188,1403,4188,3296,3169,-8595,1895
551,3,45,-3,8064,3208,-7198,-5176,9310,4970,8427,-3208,-6217,2411,6217,4632,4628,-10296,3739
507,4,0,-16,7103,3362,-6516,-4035,9610,3541,8337,-3362,-6105,2850,6105,3425,3284,-8367,1829
611,5,112,-11,5823,1135,-5295,-4428,4720,3370,2917,-1135,-3181,1419,3181,3189,3055,-7149,1761
583,1,270,-3,6488,1204,-5717,-4848,5345,3761,2597,-1204,-3595,1419,3595,3433,3300,-8230,1930
687,3,180,-3,6582,915,-5712,-5071,4935,3665,56,-915,-3616,1306,3616,3443,3313,-8862,1954
556,4,116,-6,7477,1950,-6690,-5487,7278,4338,4695,-1950,-4916,1687,4916,4122,4053,-9835,2889
572,2,153,-8,8216,3372,-7489,-5505,9434,5484,8808,-3372,-6308,2439,6308,5080,5167,-10432,4778
554,1,270,-5,7663,2620,-6838,-5129,8893,4106,6000,-2620,-5952,2066,5952,3825,3704,-10255,2253
608,4,90,13,7990,3143,-7023,-4989,9069,5401,9579,-3143,-6143,2390,6143,4870,4918,-10218,4363
606,7,135,-7,5281,-204,-5090,-5246,1647,2817,-15918,204,-2618,944,2618,2784,2633,-8249,1303
677,3,56,19,3345,-853,-4043,-4736,-3715,1655,-30110,853,-695,755,695,1707,1565,-5626,471
641,6,350,-7,7463,1608,-6575,-5553,6880,4201,3150,-1608,-4863,1541,4863,3901,3796,-10195,2448
617,3,288,-7,6140,1202,-5603,-4713,5080,3528,2593,-1202,-3493,1437,3493,3349,3218,-7705,1905
784,5,121,10,7273,1885,-6476,-5247,7211,4248,4993,-1885,-4897,1680,4897,3984,3900,-9604,2686
697,2,153,1,6197,806,-5542,-4959,4751,3434,-1186,-806,-3558,1279,3558,3250,3113,-8541,1757
538,12,122,-11,7537,2897,-6384,-4276,9095,4626,9750,-2897,-5859,2379,5859,4216,4156,-9514,3049
554,7,90,15,7849,3128,-6892,-4797,9302,5007,9334,-3128,-6240,2412,6240,4581,4575,-10127,3735
529,4,244,-7,6317,27,-5973,-5957,3716,2992,-10434,-27,-3144,1014,3144,2954,2787,-9453,1291
644,2,207,0,5828,814,-5534,-4942,4680,3052,-806,-814,-3678,1270,3678,3059,2911,-8218,1541
575,4,153,0,2846,-1364,-3992,-5080,-6156,1351,-32768,1364,-328,644,328,1426,1297,-5738,322
673,5,59,-6,7730,3512,-6677,-4141,9931,5091,10988,-3512,-6486,2859,6486,4466,4442,-9654,3511
656,3,135,0,5694,1031,-5361,-4583,5235,3327,1515,-1031,-3888,1367,3888,3070,2926,-7929,1584
682,6,27,-2,7895,2964,-7034,-5141,8804,5009,8325,-2964,-5714,2249,5714,4611,4609,-9753,3770
636,3,18,-7,7823,2928,-7080,-5237,9025,4667,7356,-2928,-6121,2213,6121,4355,4308,-10248,3223
611,7,16,-10,7976,3196,-7113,-5063,9313,5319,9006,-3196,-6194,2412,6194,4731,4749,-10148,4016
616,2,333,6,4655,-118,-4757,-4847,1471,2431,-12101,118,-2318,965,2318,2365,2205,-7178,889
516,11,66,-2,7978,3486,-7187,-4934,9630,5753,10465,-3486,-6492,2643,6492,5097,5199,-10111,4991
585,5,22,-4,7715,2956,-6822,-4847,8915,5041,8887,-2956,-5811,2288,5811,4506,4491,-9625,3621
554,1,315,7,6733,1586,-5776,-4611,5400,4904,8463,-1586,-4054,1599,4054,4343,4339,-8406,3830
658,7,30,0,7871,2479,-6910,-5349,8329,4718,6903,-2479,-5663,1948,5663,4436,4400,-10404,3371
561,4,45,9,7584,2818,-6840,-4981,8946,4461,7665,-2818,-5956,2187,5956,4238,4179,-9845,3071
523,5,323,-10,5812,494,-5420,-5055,3527,3349,-3933,-494,-3414,1167,3414,3197,3061,-8444,1761
561,7,293,-5,7257,1703,-6416,-5292,6943,3949,3771,-1703,-4526,1596,4526,3774,3657,-9398,2278
669,1,45,-7,8146,2887,-7054,-5230,8828,5662,9292,-2887,-5976,2185,5976,5021,5096,-10608,4658
662,12,147,3,7776,2445,-6698,-5083,7985,5131,8548,-2445,-5373,1965,5373,4704,4724,-9953,4069
567,4,270,-5,8156,2699,-7230,-5629,8893,4564,5994,-2699,-5964,2029,5964,4274,4201,-10888,2913
594,2,180,-10,6529,1233,-5704,-4807,5793,4088,3788,-1233,-4455,1438,4455,3684,3580,-9168,2377
568,3,315,7,8238,2696,-7461,-5943,8779,5056,5908,-2696,-6023,2030,6023,4630,4617,-11090,3640
695,1,45,-8,6301,948,-5698,-5020,4628,3617,772,-948,-3450,1318,3450,3465,3342,-8279,2055
540,6,279,-4,7490,2593,-6794,-5086,8519,4487,6751,-2593,-5753,2069,5753,4126,4053,-9799,2876
634,4,14,5,7749,2766,-6898,-5104,8673,4699,7563,-2766,-5738,2140,5738,4340,4294,-9878,3229
599,1,0,5,6458,1010,-5703,-4980,5408,3544,932,-1010,-4126,1339,4126,3319,3175,-9080,1758
621,3,236,-6,7796,2539,-6960,-5371,8459,4680,6538,-2539,-5969,1974,5969,4308,4253,-10598,3124
629,2,153,0,6509,709,-6042,-5570,5089,3346,-2693,-709,-3978,1218,3978,3219,3065,-9453,1597
599,9,191,0,7826,3009,-6934,-4962,8787,5011,8823,-3009,-5705,2298,5705,4585,4579,-9560,3742
598,3,198,3,7929,3248,-7099,-5003,9488,4597,7957,-3248,-6300,2451,6300,4266,4199,-10140,2982
541,3,252,6,7951,3399,-7228,-5080,9534,5181,9132,-3399,-6440,2530,6440,4764,4789,-10132,4113
638,3,341,-3,6464,1098,-5901,-5136,5345,3562,1118,-1098,-3731,1366,3731,3389,3253,-8528,1871
572,4,333,1,7857,2977,-6949,-5000,8935,5099,8781,-2977,-5802,2295,5802,4586,4581,-9774,3752
606,10,41,-10,7333,2334,-6706,-5207,7520,4595,6503,-2334,-4642,1896,4642,4270,4235,-8673,3309
707,2,64,1,5399,506,-5215,-4836,3395,3084,-2937,-506,-3416,1164,3416,2997,2856,-7991,1561
583,6,180,0,6513,643,-5968,-5538,4845,3405,-2786,-643,-3893,1193,3893,3260,3109,-9459,1649
553,4,333,8,8348,3221,-7585,-5761,9379,5595,8236,-3221,-6353,2323,6353,5148,5244,-10931,4865
610,3,236,-12,8073,2755,-7157,-5485,8808,4952,7140,-2755,-5928,2081,5928,4576,4561,-10640,3607
581,5,135,6,8161,2956,-7159,-5330,9136,5197,8118,-2956,-6279,2214,6279,4718,4727,-10947,3887
660,1,270,-4,3693,-1513,-3993,-5203,-6026,1685,-1,1513,-32,618,32,1687,1538,-6488,421
648,6,18,-2,6619,1648,-5795,-4582,6465,3909,5588,-1648,-4468,1634,4468,3655,3543,-8625,2282
601,2,297,0,6149,685,-5396,-4892,3824,3744,-54,-685,-3612,1224,3612,3509,3396,-8707,2193
607,3,288,21,7684,2564,-6804,-5132,8507,4306,6571,-2564,-5612,2032,5612,4096,4013,-9941,2753
681,5,22,12,7230,1612,-6271,-5158,6798,4066,3717,-1612,-4584,1601,4584,3785,3674,-9544,2349
563,1,0,0,5786,755,-4915,-4317,3508,3824,3013,-755,-3537,1274,3537,3517,3420,-8115,2384
554,4,180,13,7826,2814,-7102,-5364,8720,5210,7674,-2814,-5878,2127,5878,4624,4628,-10101,3853
495,3,135,-5,7408,1622,-6493,-5435,6787,4256,3532,-1622,-4751,1566,4751,3941,3847,-9996,2584
672,3,236,-2,6232,1034,-5675,-4929,5354,3511,594,-1034,-4157,1361,4157,3293,3155,-8839,1788
650,3,252,16,3802,-1872,-3996,-5460,-6789,1891,32767,1872,182,553,-182,1879,1727,-6994,547
704,1,0,1,6357,1043,-5659,-4908,4917,3680,1669,-1043,-3560,1358,3560,3480,3359,-8314,2075
574,2,207,0,7599,1528,-6262,-5235,6838,4211,4166,-1528,-5086,1526,5086,3976,3876,-10727,2536
724,3,180,0,5586,61,-5433,-5389,2625,3010,-9237,-61,-3101,1019,3101,3004,2858,-8589,1514
627,3,146,-5,7721,2230,-6921,-5547,7972,4413,5170,-2230,-5345,1809,5345,4145,4066,-10178,2822
515,8,27,-2,7921,3009,-7016,-5076,9183,4645,7926,-3009,-6143,2292,6143,4378,4331,-10293,3227
606,2,244,-7,7451,2235,-6505,-4997,7810,4492,6822,-2235,-5403,1865,5403,4154,4086,-9863,2946
611,3,225,-2,2774,-1867,-3514,-5050,-10000,1189,-16384,1867,1266,532,-1266,1226,1102,-5029,212
644,1,0,-5,5992,759,-5403,-4843,3942,3357,-94,-759,-3048,1252,3048,3300,3169,-7830,1870
630,5,233,-4,4742,-286,-5112,-5318,655,2387,-15121,286,-1802,921,1802,2430,2270,-7034,944
626,8,346,8,4262,-158,-4667,-4790,1378,2182,-12886,158,-2484,952,2484,2204,2048,-7024,785
619,5,90,4,7768,3058,-6980,-4984,9153,4609,7946,-3058,-6051,2332,6051,4283,4226,-9847,3096
703,7,60,0,6186,681,-5680,-5197,4788,3150,-2348,-681,-3618,1218,3618,3044,2884,-8756,1422
513,12,94,8,7418,2008,-6666,-5385,7309,4508,5466,-2008,-5146,1730,5146,4275,4233,-9884,3263
589,4,256,3,7625,2452,-6834,-5263,8262,4552,6509,-2452,-5654,1945,5654,4234,4173,-10079,3042
713,3,72,-4,6105,750,-5374,-4835,4641,3404,-2089,-750,-3632,1261,3632,3092,2940,-8627,1519
540,5,11,-6,7901,3323,-7006,-4798,9502,4478,8279,-3323,-6234,2547,6234,4183,4105,-9875,2837
601,7,352,1,5284,694,-5049,-4515,3474,2915,-1348,-694,-2524,1240,2524,2730,2573,-6635,1207
658,4,0,-5,8147,3277,-7319,-5316,9464,5147,8249,-3277,-6377,2418,6377,4701,4708,-10572,3864
525,5,202,-9,7638,1888,-6734,-5550,7166,4608,4909,-1888,-4922,1658,4922,4276,4221,-10061,3127
577,1,90,-7,6472,916,-5639,-4970,4987,3674,487,-916,-3698,1319,3698,3385,3249,-8824,1867
648,4,153,12,6546,1817,-5709,-4341,6726,4083,7410,-1817,-4668,1735,4668,3801,3712,-8483,2610
635,3,162,7,7483,2067,-6584,-5226,7340,4619,6293,-2067,-4942,1765,4942,4288,4241,-9607,3227
615,3,236,3,7571,2535,-6762,-5105,8295,4763,7225,-2535,-5525,2009,5525,4301,4253,-9724,3213
565,8,116,10,6621,1041,-6124,-5430,5029,3890,844,-1041,-3845,1332,3845,3700,3596,-8920,2378
528,2,243,4,7184,692,-6157,-5705,4347,4118,-1684,-692,-3026,1210,3026,3837,3733,-9227,2442
686,5,191,-6,6141,898,-5596,-4947,5085,3231,25,-898,-3980,1299,3980,3173,3024,-8746,1614
595,2,64,-3,8183,3147,-7246,-5309,9423,4781,7529,-3147,-6296,2331,6296,4421,4372,-10715,3206
568,5,101,0,7924,3181,-6924,-4801,9268,4760,9014,-3181,-6185,2441,6185,4471,4440,-10087,3427
603,0,0,0,3047,-1727,-3729,-5126,-5441,1320,-16384,1727,-397,566,397,1343,1211,-6647,252
623,1,315,-2,8222,3873,-7367,-4890,9955,5911,10976,-3873,-6807,2930,6807,5243,5368,-10365,5211
617,0,0,-7,7967,3347,-6893,-4610,9518,5667,11328,-3347,-6365,2595,6365,5026,5111,-10139,4798
545,6,270,-4,6267,982,-6046,-5383,4234,3986,1206,-982,-3731,1312,3731,3836,3764,-8485,2843
562,1,45,-15,8045,2980,-7036,-5130,9279,5010,8031,-2980,-6332,2257,6332,4482,4448,-10791,3395
674,1,270,-1,7612,2177,-6604,-5172,7761,4405,5962,-2177,-4970,1817,4970,4069,3983,-9650,2711
597,2,244,3,3604,-369,-4461,-4753,-1805,1990,-18043,369,-1312,890,1312,2073,1932,-5594,785
588,3,180,-15,6893,1321,-6104,-5210,6113,3756,1987,-1321,-4230,1454,4230,3561,3433,-9232,2051
525,4,284,-4,8061,2804,-7324,-5691,9032,4451,5935,-2804,-6024,2075,6024,4264,4193,-10677,2932
552,10,326,2,7862,2834,-7140,-5390,8912,5139,7305,-2834,-6018,2181,6018,4593,4593,-10306,3780
554,4,194,-7,7190,1768,-6307,-5108,6833,4390,5344,-1768,-5075,1644,5075,4075,4006,-9864,2908
619,6,333,2,7524,2486,-6612,-4938,8279,4365,7060,-2486,-5455,2001,5455,4082,3999,-9635,2768
684,6,261,3,7868,2538,-6871,-5249,8734,4053,5650,-2538,-5715,2006,5715,3865,3751,-10394,2317
547,5,59,-5,8130,3497,-7356,-5200,9442,5523,9372,-3497,-6292,2576,6292,4976,5043,-10066,4560
643,4,270,10,6793,1659,-6102,-4943,6522,3974,4937,-1659,-4881,1603,4881,3824,3730,-9291,2547
640,2,153,-9,5857,778,-4651,-4012,3763,3610,2833,-778,-2948,1310,2948,3239,3106,-7553,1812
664,5,53,-5,6328,1366,-5573,-4539,5854,3924,4686,-1366,-4321,1534,4321,3615,3509,-8561,2335
579,2,117,0,7846,2619,-6969,-5323,8616,4546,6824,-2619,-5866,2023,5866,4327,4274,-10423,3146
573,2,244,1,8061,2994,-7001,-5065,9161,4885,8186,-2994,-6076,2286,6076,4459,4423,-10441,3353
570,3,315,-5,6114,441,-5780,-5480,3802,3229,-5429,-441,-3178,1141,3178,3200,3058,-8630,1686
685,2,296,0,6255,1307,-5674,-4714,5786,3504,3345,-1307,-4366,1474,4366,3428,3302,-8631,2007
643,2,270,-4,5842,872,-5073,-4395,4074,3240,1411,-872,-2747,1313,2747,3081,2933,-7158,1555
688,7,97,-5,7684,2321,-6718,-5210,7925,4827,6820,-2321,-5478,1889,5478,4353,4310,-10147,3285
683,3,146,-4,4865,-345,-4957,-5213,1373,2421,-16765,345,-2395,902,2395,2471,2309,-7844,967
677,4,194,-5,8085,3564,-7104,-4739,9778,4966,9374,-3564,-6439,2730,6439,4509,4479,-10081,3440
544,9,169,-10,7959,2948,-7190,-5377,9109,4374,6728,-2948,-5972,2206,5972,4227,4154,-10218,2899
694,3,270,11,7783,2487,-6511,-4792,8417,4561,7816,-2487,-5788,2043,5788,4202,4130,-10399,2911
663,6,39,0,7753,2065,-6774,-5464,7792,4491,5169,-2065,-5347,1754,5347,4162,4086,-10449,2846
581,8,111,-2,7477,2342,-6591,-5018,7981,4528,6955,-2342,-5365,1930,5365,4201,4142,-9685,3052
647,1,270,-8,7095,1835,-6263,-5018,7139,3869,4250,-1835,-4701,1687,4701,3646,3524,-9250,2140
673,3,18,2,5002,-429,-5124,-5434,1277,2505,-19438,429,-2399,885,2399,2548,2387,-8121,1032
534,3,124,1,7238,2014,-6529,-5199,7509,4214,5170,-2014,-4964,1747,4964,3928,3836,-9406,2593
620,3,124,-8,7484,1875,-6491,-5257,7099,4590,5570,-1875,-4995,1670,4995,4186,4123,-9975,3004
630,3,34,6,6432,1511,-5526,-4380,5632,3908,6261,-1511,-3841,1585,3841,3691,3591,-7928,2434
653,3,252,-7,6255,915,-5534,-4865,5244,3403,479,-915,-4144,1308,4144,3208,3058,-9022,1635
604,4,90,0,5874,558,-5580,-5185,3917,3269,-3082,-558,-3549,1173,3549,3155,3014,-8549,1667
630,5,191,6,7715,2642,-6918,-5223,8503,4649,6854,-2642,-5611,2068,5611,4261,4203,-9856,3085
647,6,270,0,7539,2831,-6751,-4845,8903,4402,7653,-2831,-5793,2215,5793,4097,4017,-9530,2797
610,7,113,-3,7086,1648,-6121,-4977,6547,4189,5146,-1648,-4712,1596,4712,3935,3847,-9491,2651
534,6,252,2,7905,2582,-7100,-5535,8510,4817,6439,-2582,-5812,1983,5812,4427,4389,-10490,3339
617,1,0,-4,5391,731,-4978,-4406,3605,2907,-215,-731,-2729,1258,2729,2885,2735,-6889,1389
684,7,34,1,7730,2511,-6832,-5216,8259,4902,7211,-2511,-5665,1978,5665,4403,4366,-10153,3364
565,4,243,13,7180,2741,-6223,-4196,9124,4708,9417,-2741,-5692,2294,5692,4034,3960,-9029,2829
664,2,64,-4,6471,1585,-6066,-4970,6014,3735,3687,-1585,-4007,1577,4007,3581,3471,-8090,2229
679,4,284,-2,7784,2426,-6499,-4832,7798,5413,10340,-2426,-5504,1990,5504,4920,4989,-10165,4651
580,4,256,-2,8017,3332,-6947,-4703,9573,4923,9475,-3332,-6375,2563,6375,4524,4499,-10257,3499
555,4,76,1,7663,2824,-6786,-4885,9031,4330,7294,-2824,-5972,2238,5972,4020,3925,-9954,2601
683,2,180,8,5761,475,-5341,-4990,4060,2933,-3902,-475,-3518,1154,3518,2939,2783,-8531,1377
606,12,266,3,7857,2859,-7090,-5293,8941,4388,6734,-2859,-5990,2189,5990,4214,4146,-10237,2951
605,6,72,8,7576,2561,-6869,-5228,8230,4707,7049,-2561,-5430,2010,5430,4362,4325,-9558,3361
714,2,180,6,6496,1125,-5836,-5043,5199,3787,1619,-1125,-3807,1389,3807,3531,3412,-8616,2127
571,5,149,6,7939,3071,-7134,-5199,9085,4714,7850,-3071,-6061,2314,6061,4476,4449,-10109,3457
606,3,0,1,7561,2797,-6680,-4778,8501,4977,9217,-2797,-5701,2211,5701,4569,4572,-9507,3865
632,3,72,-4,7050,2035,-5855,-4334,7408,4260,8144,-2035,-4986,1854,4986,3938,3851,-9146,2671
